merchant_id,total_transactions,total_revenue,avg_transaction,refund_count,failed_transactions
61641,21,2477.66,117.98380952380951,0,1
61653,1,10.29,10.29,0,0
61657,2,33.19,16.595,0,0
61688,1,494.07,494.07,0,0
61709,2,272.19,136.095,0,0
61726,1,19.32,19.32,0,0
61730,2,214.22,107.11,0,0
61738,11,481.96000000000004,43.81454545454546,0,0
61743,5,752.11,150.422,0,0
61746,14,338.44,24.174285714285713,0,0
61751,1,39.77,39.77,0,0
61763,1,4.85,4.85,0,0
61766,1,30.35,30.35,0,0
61770,1,40.96,40.96,0,0
61791,5,165.2,33.04,0,0
61806,2,124.52000000000001,62.260000000000005,0,0
61818,1,25.72,25.72,0,0
61837,3,96.85000000000001,32.28333333333334,0,0
61850,5,31.939999999999998,6.388,0,0
61890,1,6.72,6.72,0,0
61903,2,17.49,8.745,0,0
61919,1,32.61,32.61,0,0
61929,1,30.72,30.72,0,0
61931,3,108.62,36.20666666666667,0,0
61948,3,11.03,3.6766666666666663,0,0
61957,2,20.4,10.2,0,0
61962,3,98.58000000000001,32.86000000000001,0,0
61968,4,29.450000000000003,7.362500000000001,0,1
62001,3,88.15,29.383333333333336,0,0
62030,1,183.27,183.27,0,0
62054,1,26.69,26.69,0,0
62056,2,40.39,20.195,0,0
62063,1,36.08,36.08,0,0
62069,2,140.07,70.035,0,0
62104,1,45.1,45.1,0,0
62105,6,585.11,97.51833333333333,0,0
62115,1,9.53,9.53,0,0
62119,1,8.13,8.13,0,0
62168,1,135.82,135.82,0,0
62170,1,262.72,262.72,0,0
62171,1,2.73,2.73,0,0
62203,2,26.67,13.335,0,0
62211,2,148.65,74.325,0,0
62216,1,53.68,53.68,0,0
62261,3,144.46,48.153333333333336,0,1
62272,3,32.88,10.96,0,0
62311,1,80.58,80.58,0,0
62326,1,87.15,87.15,0,1
62332,2,18.2,9.1,0,0
62360,1,199.51,199.51,0,0
62369,1,34.62,34.62,0,0
62376,1,28.19,28.19,0,0
62380,1,28.16,28.16,0,0
62382,1,17.74,17.74,0,0
62404,1,13.25,13.25,0,0
62410,1,15.68,15.68,0,0
62415,2,240.06,120.03,0,0
62431,1,5.09,5.09,0,0
62475,1,13.15,13.15,0,0
62517,3,37.620000000000005,12.540000000000001,0,0
62520,1,27.61,27.61,0,0
62546,1,26.8,26.8,0,0
62571,1,51.15,51.15,0,0
62621,1,33.12,33.12,0,0
62623,1,225.55,225.55,0,0
62642,1,4.68,4.68,0,0
62680,1,77.85,77.85,0,0
62691,1,106.9,106.9,0,0
62696,2,13.55,6.775,0,0
62697,1,118.52,118.52,0,0
62706,1,31.75,31.75,0,0
62709,3,349.98,116.66000000000001,0,0
62735,1,71.58,71.58,0,0
62764,3,57.56,19.186666666666667,0,0
62772,2,8.27,4.135,0,0
62782,1,96.56,96.56,0,0
62793,3,60.13,20.043333333333333,0,0
62794,1,13.47,13.47,0,0
62835,1,9.45,9.45,0,0
62860,1,10.91,10.91,0,0
62913,5,46.92,9.384,0,0
62954,1,194.09,194.09,0,0
62965,1,8.8,8.8,0,0
62966,1,55.95,55.95,0,0
62967,1,86.51,86.51,0,0
62982,1,-116.0,-116.0,1,0
62992,1,4.39,4.39,0,0
63014,1,64.78,64.78,0,0
63023,2,23.46,11.73,0,0
63081,1,94.1,94.1,0,0
63084,2,81.15,40.575,0,0
63122,1,74.89,74.89,0,0
63173,1,33.95,33.95,0,0
63180,1,12.26,12.26,0,0
63182,2,237.72,118.86,0,0
63185,1,159.84,159.84,0,0
63191,1,33.84,33.84,0,0
63200,1,14.68,14.68,0,0
63211,1,186.44,186.44,0,0
63225,1,71.98,71.98,0,0
63234,1,25.59,25.59,0,0
63242,1,21.84,21.84,0,0
63282,1,173.35,173.35,0,0
63298,1,3.57,3.57,0,0
63299,1,108.19,108.19,0,0
63311,1,52.99,52.99,0,0
63314,1,47.6,47.6,0,0
63323,2,258.11,129.055,0,0
63343,2,194.22,97.11,0,0
63353,5,220.98000000000002,44.196000000000005,0,0
63382,4,20.42,5.105,0,0
63387,1,20.98,20.98,0,0
63390,3,59.19,19.73,0,0
63412,1,89.54,89.54,0,0
63435,1,121.36,121.36,0,0
63436,1,87.18,87.18,0,0
63444,1,38.69,38.69,0,0
63465,1,183.78,183.78,0,0
63467,8,522.99,65.37375,0,0
63468,1,61.14,61.14,0,0
63477,3,195.23000000000002,65.07666666666667,0,0
63500,1,43.23,43.23,0,0
63501,3,36.0,12.0,0,0
63521,1,40.01,40.01,0,0
63525,2,54.05,27.025,0,0
63542,1,1.01,1.01,0,0
63558,1,16.17,16.17,0,0
63563,1,9.57,9.57,0,0
63567,1,84.05,84.05,0,0
63573,2,8.15,4.075,0,0
63579,13,1500.99,115.46076923076923,0,1
63611,4,34.4,8.6,0,0
63612,5,25.05,5.01,0,0
63614,1,7.48,7.48,0,0
63619,1,2.21,2.21,0,0
63627,2,39.78,19.89,0,0
63635,1,76.72,76.72,0,0
63640,1,3.1,3.1,0,0
63672,1,52.26,52.26,0,0
63675,1,13.63,13.63,0,0
63683,24,736.49,30.687083333333334,0,2
63684,1,7.35,7.35,0,0
63694,9,101.08,11.231111111111112,0,0
63701,5,367.09000000000003,73.418,0,1
63725,1,10.65,10.65,0,0
63740,3,137.71,45.903333333333336,0,0
63756,1,12.62,12.62,0,0
63772,2,98.37,49.185,0,0
63773,1,75.05,75.05,0,0
63775,1,94.44,94.44,0,0
63782,1,185.09,185.09,0,0
63783,1,19.59,19.59,0,0
63796,1,40.09,40.09,0,0
63812,3,12.299999999999999,4.1,0,0
63849,2,40.65,20.325,0,0
63868,1,14.38,14.38,0,0
63879,2,65.24,32.62,0,0
63905,1,219.49,219.49,0,0
63909,2,89.4,44.7,0,0
63910,2,76.96000000000001,38.480000000000004,0,0
63925,1,21.58,21.58,0,0
63948,1,63.96,63.96,0,0
63959,1,10.92,10.92,0,0
63961,1,122.09,122.09,0,0
63969,2,26.3,13.15,0,0
64008,4,116.36000000000001,29.090000000000003,0,0
64032,7,306.3,43.75714285714286,0,0
64041,5,183.7,36.739999999999995,0,0
64050,1,48.85,48.85,0,0
64057,35,2940.83,84.02371428571428,0,0
64101,1,8.79,8.79,0,0
64104,1,49.29,49.29,0,0
64106,2,6.130000000000001,3.0650000000000004,0,0
64243,3,90.7,30.233333333333334,0,0
64305,3,319.89,106.63,0,0
64306,4,268.62,67.155,0,0
64322,1,5.0,5.0,0,0
64325,1,59.44,59.44,0,0
64327,1,672.48,672.48,0,0
64411,1,161.4,161.4,0,0
64416,1,1.63,1.63,0,0
64421,1,370.62,370.62,0,0
64426,1,11.97,11.97,0,0
64431,1,129.82,129.82,0,0
64432,1,21.23,21.23,0,0
64443,3,102.0,34.0,0,0
64444,5,251.4,50.28,0,0
64460,1,293.69,293.69,0,0
64475,1,14.81,14.81,0,0
64491,1,50.21,50.21,0,0
64512,1,30.75,30.75,0,0
64518,1,176.93,176.93,0,0
64521,1,13.04,13.04,0,0
64523,1,8.89,8.89,0,0
64567,1,3.92,3.92,0,0
64586,2,41.06,20.53,0,0
64594,3,74.43,24.810000000000002,0,0
64596,1,110.13,110.13,0,0
64619,2,16.45,8.225,0,0
64629,1,195.62,195.62,0,0
64654,1,73.5,73.5,0,0
64656,2,46.260000000000005,23.130000000000003,0,0
64659,3,509.52,169.84,0,0
64671,1,8.38,8.38,0,0
64680,2,24.97,12.485,0,0
64688,1,604.12,604.12,0,0
64714,1,20.61,20.61,0,0
64718,1,3.52,3.52,0,0
64719,1,14.62,14.62,0,0
64727,1,51.27,51.27,0,0
64730,1,56.55,56.55,0,0
64734,1,255.0,255.0,0,0
64750,1,97.15,97.15,0,0
64755,4,233.60000000000002,58.400000000000006,0,0
64759,1,14.55,14.55,0,0
64812,3,148.81,49.60333333333333,0,0
64867,1,7.66,7.66,0,0
64891,1,2.47,2.47,0,0
64908,9,403.79,44.86555555555556,0,0
64918,3,22.4,7.466666666666666,0,0
64925,1,106.09,106.09,0,0
64962,1,31.27,31.27,0,0
64998,1,25.82,25.82,0,0
64999,2,42.81,21.405,0,0
65047,1,36.35,36.35,0,0
65053,1,26.47,26.47,0,0
65057,1,129.5,129.5,0,0
65066,1,40.92,40.92,0,0
65080,1,41.99,41.99,0,0
65089,7,41.91,5.987142857142857,0,0
65108,24,3491.0,145.45833333333334,0,1
65109,1,52.64,52.64,0,0
65112,8,189.37,23.67125,0,0
65130,1,36.8,36.8,0,0
65153,1,73.34,73.34,0,0
65169,1,19.5,19.5,0,0
65172,1,87.43,87.43,0,0
65196,1,469.26,469.26,0,0
65199,1,781.31,781.31,0,0
65234,2,138.39000000000001,69.19500000000001,0,0
65243,1,214.04,214.04,0,0
65265,1,35.62,35.62,0,0
65267,2,98.50999999999999,49.254999999999995,0,0
65284,1,117.46,117.46,0,0
65296,2,5.46,2.73,0,0
65302,2,163.82999999999998,81.91499999999999,0,0
65317,1,2.06,2.06,0,0
65321,4,228.88,57.22,0,0
65336,5,152.17000000000002,30.434000000000005,0,0
65340,1,-121.0,-121.0,1,0
65362,2,252.66000000000003,126.33000000000001,0,0
65376,1,26.26,26.26,0,0
65392,2,48.82,24.41,0,0
65400,2,64.9,32.45,0,0
65452,1,43.16,43.16,0,0
65459,1,35.43,35.43,0,0
65489,1,24.19,24.19,0,0
65503,1,3.42,3.42,0,0
65505,1,21.72,21.72,0,0
65520,1,54.8,54.8,0,0
65551,2,19.32,9.66,0,0
65560,1,108.02,108.02,0,0
65566,3,23.28,7.760000000000001,0,0
65579,3,20.94,6.98,0,0
65597,1,31.61,31.61,0,0
65627,2,101.5,50.75,0,0
65630,1,20.73,20.73,0,0
65634,2,63.84,31.92,0,0
65653,1,82.31,82.31,0,0
65655,1,76.68,76.68,0,0
65657,1,176.31,176.31,0,0
65669,2,169.06,84.53,0,0
65670,1,7.97,7.97,0,0
65691,1,35.3,35.3,0,0
65698,2,79.9,39.95,0,0
65720,1,123.26,123.26,0,0
65725,1,161.8,161.8,0,0
65775,2,19.79,9.895,0,0
65777,1,178.91,178.91,0,0
65787,1,179.0,179.0,0,0
65804,1,52.98,52.98,0,0
65835,3,41.62,13.873333333333333,0,0
65852,3,181.02,60.34,0,0
65870,1,90.11,90.11,0,0
65881,26,1420.3799999999999,54.629999999999995,0,0
65986,1,24.18,24.18,0,0
65996,3,26.08,8.693333333333333,0,0
65999,4,142.28,35.57,0,0
66010,9,538.28,59.80888888888889,0,0
66027,1,99.7,99.7,0,0
66032,1,141.77,141.77,0,0
66041,1,228.51,228.51,0,0
66044,4,41.97,10.4925,0,0
66047,10,190.16,19.016,0,0
66053,1,128.01,128.01,0,0
66054,3,64.89,21.63,0,0
66065,2,19.13,9.565,0,0
66066,1,293.81,293.81,0,0
66068,1,28.15,28.15,0,0
66072,5,380.97,76.194,0,0
66078,2,75.26,37.63,0,0
66110,1,64.4,64.4,0,0
66118,3,219.34,73.11333333333333,0,0
66146,1,31.99,31.99,0,1
66179,1,2.9,2.9,0,0
66191,1,29.66,29.66,0,0
66203,2,11.78,5.89,0,0
66213,1,51.91,51.91,0,0
66247,1,40.21,40.21,0,0
66265,1,10.18,10.18,0,0
66280,1,354.21,354.21,0,0
66296,1,82.61,82.61,0,0
66306,1,46.14,46.14,0,0
66312,1,44.77,44.77,0,0
66352,1,70.52,70.52,0,0
66356,1,27.57,27.57,0,0
66368,1,109.03,109.03,0,0
66369,1,35.95,35.95,0,0
66387,1,19.3,19.3,0,0
66424,2,36.949999999999996,18.474999999999998,0,0
66428,21,527.01,25.095714285714287,0,1
66471,2,120.53,60.265,0,0
66477,1,74.74,74.74,0,0
66522,1,111.71,111.71,0,0
66524,2,4.28,2.14,0,0
66538,2,104.56,52.28,0,0
66541,10,685.64,68.564,0,0
66552,2,85.5,42.75,0,0
66558,2,86.36,43.18,0,0
66591,1,122.0,122.0,0,0
66606,2,120.72,60.36,0,0
66670,1,1.84,1.84,0,0
66683,1,52.62,52.62,0,0
66727,1,46.7,46.7,0,0
66736,7,442.34,63.19142857142857,0,0
66742,3,41.3,13.766666666666666,0,0
66763,1,195.35,195.35,0,0
66769,1,6.17,6.17,0,0
66808,1,76.06,76.06,0,0
66818,2,489.28999999999996,244.64499999999998,0,0
66824,1,29.01,29.01,0,0
66827,1,25.13,25.13,0,0
66842,1,31.83,31.83,0,0
66846,1,32.64,32.64,0,0
66855,4,49.64,12.41,0,0
66886,1,118.79,118.79,0,0
66897,1,132.06,132.06,0,1
66941,2,29.48,14.74,0,0
66952,2,30.51,15.255,0,0
66954,2,149.0,74.5,1,0
66990,1,33.44,33.44,0,0
67016,1,73.93,73.93,0,0
67033,1,45.0,45.0,0,0
67056,4,241.82,60.455,0,0
67082,2,204.70999999999998,102.35499999999999,0,0
67089,1,12.17,12.17,0,0
67107,3,25.580000000000002,8.526666666666667,0,0
67112,2,43.5,21.75,0,0
67125,1,37.55,37.55,0,0
67126,1,22.93,22.93,0,0
67136,1,37.19,37.19,0,0
67186,1,228.69,228.69,0,0
67193,1,57.36,57.36,0,0
67196,1,83.62,83.62,0,0
67218,1,6.9,6.9,0,0
67227,3,17.23,5.743333333333333,0,0
67240,1,231.37,231.37,0,0
67257,1,12.19,12.19,0,0
67265,1,3.18,3.18,0,0
67270,1,108.78,108.78,0,0
67274,2,54.84,27.42,0,0
67283,3,39.17,13.056666666666667,0,0
67296,4,4.55,1.1375,0,0
67322,1,125.02,125.02,0,0
67344,6,39.35,6.558333333333334,0,0
67346,2,20.98,10.49,0,0
67350,3,56.3,18.766666666666666,0,0
67390,15,424.33,28.288666666666664,0,0
67405,2,47.199999999999996,23.599999999999998,0,0
67406,4,57.84,14.46,0,1
67426,2,67.50999999999999,33.754999999999995,0,0
67439,1,7.87,7.87,0,0
67440,2,107.13000000000001,53.565000000000005,0,0
67458,1,2.33,2.33,0,0
67493,1,0.94,0.94,0,0
67565,1,64.27,64.27,0,0
67568,1,66.05,66.05,0,0
67570,138,8260.37,59.85775362318841,0,1
67615,6,116.03,19.338333333333335,0,0
67654,2,146.45,73.225,0,0
67706,2,43.68,21.84,0,0
67715,1,8.54,8.54,0,0
67835,4,383.07,95.7675,0,1
67839,1,11.63,11.63,0,0
67858,1,41.58,41.58,0,0
67865,1,11.1,11.1,0,0
67925,1,99.61,99.61,0,0
67932,1,26.84,26.84,0,0
67938,1,71.92,71.92,0,0
67950,2,16.52,8.26,0,0
67954,1,28.33,28.33,0,0
67989,1,3.7,3.7,0,0
67992,1,76.7,76.7,0,0
67993,1,78.49,78.49,0,0
68012,2,14.36,7.18,0,0
68034,1,245.14,245.14,0,0
68042,2,144.4,72.2,0,0
68043,1,95.8,95.8,0,0
68068,1,6.81,6.81,0,0
68069,5,133.79,26.758,0,0
68074,1,12.96,12.96,0,0
68076,1,61.77,61.77,0,0
68079,2,69.24000000000001,34.620000000000005,0,0
68102,10,577.73,57.773,0,0
68122,1,54.83,54.83,0,0
68135,1,38.26,38.26,0,0
68144,3,120.86,40.28666666666667,0,0
68147,2,38.59,19.295,0,0
68159,3,11.99,3.9966666666666666,0,0
68161,1,8.13,8.13,0,0
68162,5,48.89,9.778,0,0
68166,1,34.7,34.7,0,0
68168,1,12.5,12.5,0,0
68177,7,247.51999999999998,35.36,0,0
68181,1,23.76,23.76,0,0
68182,2,35.69,17.845,0,0
68197,1,25.26,25.26,0,0
68215,2,25.58,12.79,0,0
68233,1,2.24,2.24,0,0
68236,2,19.48,9.74,0,0
68268,1,24.41,24.41,0,0
68273,1,120.6,120.6,0,0
68298,2,28.1,14.05,0,0
68300,1,19.95,19.95,0,0
68305,2,122.55000000000001,61.275000000000006,0,0
68329,1,64.28,64.28,0,0
68335,2,17.37,8.685,0,0
68337,2,38.089999999999996,19.044999999999998,0,0
68347,1,1.67,1.67,0,0
68359,1,7.21,7.21,0,0
68365,1,58.16,58.16,0,0
68369,1,20.74,20.74,0,0
68389,2,186.76999999999998,93.38499999999999,0,0
68399,1,3.9,3.9,0,0
68431,1,11.92,11.92,0,0
68436,6,128.99,21.498333333333335,0,0
68438,5,114.33,22.866,0,0
68448,2,60.6,30.3,0,0
68450,5,65.41000000000001,13.082000000000003,0,0
68477,1,31.86,31.86,0,0
68485,1,44.31,44.31,0,0
68486,5,45.64,9.128,0,0
68490,6,212.78,35.46333333333333,0,0
68519,3,109.19,36.39666666666667,0,0
68523,1,14.12,14.12,0,0
68548,1,21.44,21.44,0,0
68579,1,34.67,34.67,0,0
68592,1,46.8,46.8,0,0
68598,1,150.14,150.14,0,0
68612,1,0.93,0.93,0,0
68619,5,107.75999999999999,21.552,0,0
68653,1,42.49,42.49,0,0
68668,8,735.0899999999999,91.88624999999999,0,0
68671,136,3415.85,25.11654411764706,22,3
68675,2,32.59,16.295,0,0
68684,1,144.11,144.11,0,0
68685,3,377.67,125.89,0,0
68690,2,130.21,65.105,0,0
68693,1,26.67,26.67,0,0
68705,2,21.03,10.515,0,0
68707,3,214.55,71.51666666666667,0,0
68731,2,119.17,59.585,0,0
68751,29,1777.59,61.29620689655172,0,0
68765,6,157.84,26.30666666666667,0,0
68780,1,111.18,111.18,0,0
68812,2,36.04,18.02,0,0
68862,2,58.66,29.33,0,0
68864,1,81.58,81.58,0,0
68927,1,2.35,2.35,0,0
68937,1,69.12,69.12,0,0
68963,1,149.31,149.31,0,0
68966,1,15.63,15.63,0,0
68977,12,10768.619999999999,897.3849999999999,0,0
68983,1,146.61,146.61,0,0
68996,1,54.02,54.02,0,0
69020,1,26.53,26.53,0,0
69025,2,113.91,56.955,0,0
69030,1,42.63,42.63,0,0
69032,2,18.630000000000003,9.315000000000001,0,0
69040,1,240.1,240.1,0,0
69048,1,17.49,17.49,0,0
69051,2,26.189999999999998,13.094999999999999,0,0
69052,2,191.70999999999998,95.85499999999999,0,0
69056,3,272.16999999999996,90.72333333333331,0,0
69097,2,187.26999999999998,93.63499999999999,0,0
69121,1,37.04,37.04,0,0
69122,3,95.89999999999999,31.966666666666665,0,1
69132,1,10.23,10.23,0,0
69147,3,44.25,14.75,0,0
69161,1,25.99,25.99,0,0
69174,2,55.980000000000004,27.990000000000002,0,0
69181,1,6.06,6.06,0,0
69207,1,57.71,57.71,0,0
69216,8,77.34,9.6675,0,0
69219,2,93.57,46.785,0,0
69228,1,381.1,381.1,0,0
69230,3,29.82,9.94,0,0
69240,1,35.7,35.7,0,0
69253,1,67.2,67.2,0,0
69274,1,90.67,90.67,0,0
69291,1,13.95,13.95,0,0
69309,1,3.58,3.58,0,0
69345,5,384.23,76.846,0,0
69349,1,139.13,139.13,0,0
69351,1,161.42,161.42,0,0
69357,1,177.77,177.77,0,0
69365,1,251.31,251.31,0,0
69374,2,207.72,103.86,0,0
69410,1,56.66,56.66,0,0
69413,1,142.8,142.8,0,0
69419,1,22.38,22.38,0,0
69438,1,132.65,132.65,0,0
69457,1,227.67,227.67,0,0
69490,10,250.65,25.065,0,0
69494,2,59.43,29.715,0,0
69555,2,196.18,98.09,0,1
69562,1,52.6,52.6,0,0
69601,2,248.25,124.125,0,0
69614,1,96.98,96.98,0,0
69616,1,39.87,39.87,0,0
69641,1,10.27,10.27,0,0
69644,1,18.49,18.49,0,0
69647,1,31.23,31.23,0,0
69666,1,52.19,52.19,0,0
69685,2,48.03,24.015,0,0
69693,3,47.25,15.75,0,0
69710,1,38.56,38.56,0,0
69711,3,154.01000000000002,51.33666666666667,0,0
69712,1,33.9,33.9,0,0
69718,2,59.31999999999999,29.659999999999997,0,0
69726,3,14.78,4.926666666666667,0,0
69733,1,8.61,8.61,0,0
69735,3,6.68,2.2266666666666666,0,0
69752,1,14.33,14.33,0,0
69753,3,75.02,25.006666666666664,0,0
69756,1,7.91,7.91,0,0
69768,1,64.67,64.67,0,0
69805,1,24.94,24.94,0,0
69808,5,140.03,28.006,0,0
69831,2,8.370000000000001,4.1850000000000005,0,0
69839,1,42.77,42.77,0,0
69889,5,282.29,56.458000000000006,0,0
69890,1,238.14,238.14,0,0
69895,1,93.8,93.8,0,0
69905,1,22.7,22.7,0,0
69918,1,20.45,20.45,0,0
69921,2,44.65,22.325,0,0
69956,120,5744.62,47.871833333333335,0,0
69958,3,90.05000000000001,30.01666666666667,0,0
69965,13,1391.8,107.06153846153846,0,1
69972,203,6668.7300000000005,32.85088669950739,0,2
69983,3,49.56,16.52,0,0
69991,1,5.87,5.87,0,0
70005,1,382.49,382.49,0,0
70010,3,22.97,7.656666666666666,0,0
70012,2,353.04999999999995,176.52499999999998,0,0
70015,1,44.43,44.43,0,0
70031,2,74.03999999999999,37.019999999999996,0,0
70036,1,46.24,46.24,0,0
70041,1,45.85,45.85,0,0
70060,2,21.14,10.57,0,0
70066,1,20.18,20.18,0,1
70129,5,460.8,92.16,0,0
70150,5,61.45,12.290000000000001,0,0
70159,3,298.93,99.64333333333333,0,0
70162,1,408.38,408.38,0,0
70212,1,127.46,127.46,0,0
70220,1,15.52,15.52,0,0
70222,1,223.47,223.47,0,0
70234,1,11.22,11.22,0,0
70245,1,2.36,2.36,0,0
70268,17,1153.8400000000001,67.87294117647059,7,0
70278,1,26.28,26.28,0,0
70287,5,27.77,5.554,0,0
70309,1,6.78,6.78,0,0
70311,1,43.88,43.88,0,0
70322,1,78.83,78.83,0,0
70326,4,62.34,15.585,0,1
70345,1,18.42,18.42,0,0
70358,1,80.55,80.55,0,0
70364,1,62.03,62.03,0,0
70436,1,-431.0,-431.0,1,0
70453,1,59.76,59.76,0,0
70457,1,24.39,24.39,0,0
70462,1,9.4,9.4,0,0
70485,2,48.86,24.43,0,0
70494,1,49.75,49.75,0,0
70495,1,15.54,15.54,0,0
70519,1,57.09,57.09,0,0
70562,1,166.68,166.68,0,0
70573,1,106.0,106.0,0,0
70599,1,46.22,46.22,0,0
70602,1,60.46,60.46,0,0
70625,5,338.40999999999997,67.68199999999999,0,1
70629,1,6.64,6.64,0,0
70635,6,57.42999999999999,9.571666666666665,0,0
70648,1,49.49,49.49,0,0
70659,1,69.36,69.36,0,0
70661,1,101.29,101.29,0,0
70675,1,193.72,193.72,0,0
70691,2,260.38,130.19,0,0
70692,2,46.459999999999994,23.229999999999997,0,1
70694,1,27.84,27.84,0,0
70695,1,32.79,32.79,0,0
70708,1,57.83,57.83,0,0
70709,2,49.07,24.535,0,0
70735,1,14.87,14.87,0,0
70755,8,197.57999999999998,24.697499999999998,0,0
70760,1,159.02,159.02,0,0
70768,2,49.7,24.85,0,0
70792,1,11.61,11.61,0,0
70799,2,90.87,45.435,0,0
70824,1,17.81,17.81,0,0
70861,1,67.27,67.27,0,0
70867,1,41.8,41.8,0,0
70903,25,2476.3,99.052,0,1
70910,1,83.32,83.32,0,0
70927,9,166.78,18.531111111111112,0,0
70972,1,194.43,194.43,0,0
70979,4,69.8,17.45,0,0
70982,1,245.0,245.0,0,0
70984,8,18.36,2.295,0,0
70995,2,58.2,29.1,0,0
70997,1,158.81,158.81,0,0
71003,1,73.25,73.25,0,0
71010,1,30.73,30.73,0,0
71022,1,137.68,137.68,0,1
71036,1,87.32,87.32,0,1
71038,1,27.17,27.17,0,0
71058,1,217.44,217.44,0,0
71063,4,301.38,75.345,0,0
71085,1,29.76,29.76,0,0
71132,1,12.32,12.32,0,0
71154,1,6.67,6.67,0,0
71187,1,39.26,39.26,0,0
71197,1,29.09,29.09,0,0
71203,1,141.78,141.78,0,0
71211,2,148.39,74.195,0,0
71213,3,303.38,101.12666666666667,0,1
71259,1,2.75,2.75,0,0
71272,1,34.19,34.19,0,0
71276,1,208.95,208.95,0,0
71279,2,62.35,31.175,0,0
71303,2,86.55,43.275,0,0
71312,3,21.52,7.173333333333333,0,0
71319,2,8.99,4.495,0,0
71322,1,31.48,31.48,0,0
71326,1,36.02,36.02,0,0
71340,1,33.35,33.35,0,0
71344,1,22.66,22.66,0,0
71347,1,19.63,19.63,0,0
71348,1,19.94,19.94,0,0
71361,2,86.39,43.195,0,0
71373,1,36.99,36.99,0,0
71378,1,15.18,15.18,0,0
71395,2,15.030000000000001,7.515000000000001,0,0
71397,7,856.5999999999999,122.37142857142855,0,0
71416,1,151.73,151.73,0,0
71426,1,4.21,4.21,0,0
71427,3,14.14,4.713333333333334,0,0
71433,2,50.47,25.235,0,0
71453,1,34.58,34.58,0,0
71461,1,491.36,491.36,0,0
71466,1,25.74,25.74,0,0
71468,1,1.58,1.58,0,0
71476,5,129.53,25.906,0,0
71500,4,60.11,15.0275,0,0
71519,1,152.82,152.82,0,0
71537,1,40.09,40.09,0,0
71548,1,128.22,128.22,0,0
71562,1,25.48,25.48,0,0
71599,3,39.22,13.073333333333332,0,0
71603,1,10.84,10.84,0,0
71611,1,151.57,151.57,0,0
71616,4,80.07,20.0175,0,0
71620,1,3.2,3.2,0,0
71623,1,104.3,104.3,0,0
71629,1,1.21,1.21,0,0
71635,1,45.76,45.76,0,0
71642,1,170.94,170.94,0,0
71652,1,28.85,28.85,0,0
71664,3,26.75,8.916666666666666,0,0
71667,96,6182.41,64.40010416666667,0,2
71675,1,5.9,5.9,0,0
71685,2,84.03999999999999,42.019999999999996,0,0
71707,3,89.75999999999999,29.919999999999998,0,0
71732,1,45.26,45.26,0,0
71746,2,25.84,12.92,0,0
71749,3,115.64,38.54666666666667,0,0
71766,1,32.02,32.02,0,0
71774,1,16.89,16.89,0,0
71777,1,11.48,11.48,0,0
71778,1,4.98,4.98,0,0
71833,1,65.75,65.75,0,0
71879,3,24.24,8.08,0,0
71883,35,2586.14,73.88971428571428,11,0
71899,2,39.51,19.755,0,0
71904,3,76.67999999999999,25.56,0,0
71908,1,80.09,80.09,0,0
71919,1,24.22,24.22,0,0
71928,3,128.17000000000002,42.723333333333336,0,1
71932,1,21.82,21.82,0,0
71940,1,16.78,16.78,0,0
71943,1,74.32,74.32,0,0
71955,1,67.75,67.75,0,0
71957,1,18.7,18.7,0,0
71997,1,97.61,97.61,0,0
72012,1,28.99,28.99,0,0
72018,1,84.61,84.61,0,0
72036,6,130.84,21.80666666666667,0,0
72048,1,16.67,16.67,0,0
72066,1,90.22,90.22,0,0
72091,1,62.28,62.28,0,0
72102,3,91.98,30.66,0,0
72110,2,173.62,86.81,0,0
72136,1,100.76,100.76,0,0
72154,3,611.4300000000001,203.81000000000003,0,0
72158,1,6.47,6.47,0,0
72180,1,134.87,134.87,0,0
72206,1,55.09,55.09,0,0
72217,2,39.230000000000004,19.615000000000002,0,0
72225,4,18.78,4.695,0,0
72227,1,3.48,3.48,0,0
72241,7,231.69,33.098571428571425,0,0
72246,1,8.86,8.86,0,0
72250,11,122.82000000000001,11.165454545454546,0,0
72254,1,14.44,14.44,0,0
72256,1,24.46,24.46,0,0
72261,1,93.94,93.94,0,0
72264,1,36.11,36.11,0,0
72328,1,116.95,116.95,0,0
72338,1,5.26,5.26,0,0
72342,1,140.4,140.4,0,0
72350,1,248.98,248.98,0,0
72351,135,3335.0,24.703703703703702,18,2
72354,1,696.32,696.32,0,0
72383,1,5.07,5.07,0,0
72388,3,22.9,7.633333333333333,0,0
72397,1,30.81,30.81,0,0
72408,1,12.71,12.71,0,0
72433,1,87.92,87.92,0,0
72442,2,29.8,14.9,0,0
72470,1,54.75,54.75,0,0
72481,3,71.44,23.813333333333333,0,0
72515,25,716.8,28.671999999999997,0,1
72542,1,8.33,8.33,0,0
72547,3,132.70000000000002,44.23333333333334,0,0
72548,2,107.96000000000001,53.980000000000004,0,0
72554,3,97.88,32.626666666666665,0,0
72559,3,210.93,70.31,0,0
72575,1,91.43,91.43,0,0
72587,3,208.84,69.61333333333333,0,0
72597,1,46.22,46.22,0,0
72606,6,163.5,27.25,0,0
72620,1,5.44,5.44,0,0
72641,2,31.89,15.945,0,0
72650,3,205.74,68.58,0,0
72651,3,66.57,22.189999999999998,0,0
72667,1,13.89,13.89,0,0
72673,1,28.86,28.86,0,0
72681,5,220.0,44.0,0,0
